id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
957948394380423967,Home in Columbus · ★4.33 · 4 bedrooms · 6 beds · 1.5 baths,158439641,GH Hospitality,,Downtown,39.96379420581051,-82.9848108729012,Entire home/apt,262,1,2,2023-11-24,0.75,89,0,2,2022-3435
958007203112979812,Loft in Columbus · 1 bedroom · 1 bed · 1 bath,480972492,Priyanshu,,Near East,39.96353663254097,-82.97414589994752,Entire home/apt,75,2,2,2023-11-12,0.91,15,240,2,2023-2145
958777052959752322,Home in Columbus · ★4.90 · 6 bedrooms · 9 beds · 3.5 baths,402584834,Mason,,Near East,39.96539775613214,-82.9646719806592,Entire home/apt,607,2,9,2023-12-18,2.35,1,0,9,2023-3814
958907308080661585,Home in Columbus · ★4.80 · 4 bedrooms · 6 beds · 4.5 baths,29805789,Abigail & HomeTeam Vacation Rentals,,Near North/University,39.990660649423305,-83.0052989305067,Entire home/apt,218,2,15,2023-12-17,3.52,1,357,15,2022-3069
959235036781400144,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,West Olentangy,40.05062897300302,-83.04671897954103,Entire home/apt,55,30,0,,,20,269,0,2019-1234
959244212650866521,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,465569802,Remy,,West Olentangy,40.04993293636168,-83.04786695552458,Entire home/apt,62,30,0,,,20,217,0,2019-1234
959264910925288323,Home in Columbus · 3 bedrooms · 6 beds · 1.5 baths,447235921,Traverse,,Near South,39.95086752573801,-82.96955518718539,Entire home/apt,228,1,0,,,31,177,0,2023-2054
959265098833864578,Home in Columbus · 3 bedrooms · 6 beds · 1.5 baths,447235921,Traverse,,Near South,39.95279,-82.97131,Entire home/apt,196,1,2,2023-10-26,0.59,31,266,2,2023-2054
959446718033720612,Townhouse in Columbus · ★4.60 · 2 bedrooms · 2 beds · 1 bath,2791366,Kristi,,Northland,40.08536902242498,-82.99348281761135,Entire home/apt,90,1,10,2023-12-04,2.65,4,176,10,2022-3215
959485226433993809,Hotel in Columbus · 4 bedrooms · 8 beds · 4 baths,501999514,RoomPicks,,Downtown,39.969298126161654,-82.99952959086303,Private room,399,1,0,,,22,331,0,Exempt
959487404093717085,Hotel in Columbus · 4 bedrooms · 8 beds · 4 baths,501999514,RoomPicks,,Downtown,39.96847661052578,-83.00017186122861,Private room,399,1,0,,,22,331,0,Exempt
959533037046652890,Rental unit in Columbus · ★4.95 · 2 bedrooms · 2 beds · 1 bath,524629239,Ryan,,Near North/University,39.98842222947296,-83.01482199108892,Entire home/apt,97,1,19,2023-12-17,4.56,3,84,19,2022-3305
959582111571561033,Home in Columbus · 3 bedrooms · 4 beds · 2.5 baths,519861666,Christie,,Near East,39.955302041073196,-82.96195687120824,Entire home/apt,207,1,0,,,5,269,0,2022-2093
959586905722445082,Home in Gahanna · ★5.0 · 3 bedrooms · 4 beds · 2 baths,50716631,John,,Northland,40.0631624,-82.9185347,Entire home/apt,212,2,6,2023-11-12,1.61,1,260,6,2023-3956
960093107796474664,Castle in Columbus · 5 bedrooms · 5 beds · 3 baths,478727368,Lisas Team,,Near South,39.951813062075466,-82.99668681784544,Entire home/apt,168,2,0,,,14,164,0,2022-4872
960129570700080543,Home in Columbus · 3 bedrooms · 5 beds · 2 baths,447235921,Traverse,,Near South,39.95185894617134,-82.9729502390023,Entire home/apt,147,1,0,,,31,179,0,2023-2054
960134280532408415,Home in Columbus · 3 bedrooms · 5 beds · 2 baths,447235921,Traverse,,Near South,39.950146885361036,-82.97287629040008,Entire home/apt,147,1,0,,,31,179,0,2023-2054
960142103778725638,Home in Columbus · 3 bedrooms · 5 beds · 2 baths,447235921,Traverse,,Near South,39.950520110135585,-82.97320647624433,Entire home/apt,147,1,0,,,31,179,0,2023-2054
960158598887028956,Home in Columbus · 3 bedrooms · 5 beds · 2 baths,447235921,Traverse,,Near South,39.95124738634371,-82.9718009935092,Entire home/apt,147,1,0,,,31,365,0,2023-2054
960188198404988356,Home in Columbus · 3 bedrooms · 5 beds · 2 baths,447235921,Traverse,,Near East,39.96877065662353,-82.97163045439115,Entire home/apt,143,1,0,,,31,179,0,2023-2054
960188230088470246,Home in Columbus · 3 bedrooms · 5 beds · 2 baths,447235921,Traverse,,Near East,39.96862,-82.97157,Entire home/apt,143,1,0,,,31,179,0,2023-2054
960188256981534844,Home in Columbus · 3 bedrooms · 5 beds · 2 baths,447235921,Traverse,,Near East,39.96833212192395,-82.97281059342521,Entire home/apt,143,1,0,,,31,179,0,2023-2054
960223853790967516,Rental unit in Columbus · ★4.25 · 2 bedrooms · 2 beds · 1 bath,235497311,Marc (TailwindSTR),,Near South,39.93932174696625,-82.99625721130435,Entire home/apt,106,1,8,2023-12-05,3.04,44,67,8,2020-2906
960901813112339381,Home in Columbus · ★4.20 · 4 bedrooms · 5 beds · 2.5 baths,121719854,Evolve,,Northland,40.06455,-82.95921,Entire home/apt,147,2,5,2023-11-12,1.23,22,364,5,2022-2752
961080285862132652,Home in Columbus · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,16444279,Amy,,Near South,39.94053151109557,-82.98821405121362,Entire home/apt,204,2,3,2023-11-26,2.05,1,165,3,2019-2731
961532188048835193,Home in Columbus · ★New · 3 bedrooms · 3 beds · 1.5 baths,53884276,Theresa,,North Linden,40.014493230315225,-82.94995337201533,Entire home/apt,105,15,0,,,6,270,0,2022-1853
962265828126316061,Home in Grove City · 2 bedrooms · 2 beds · 2.5 baths,523515249,Toussaint,,Hilltop,39.91045,-83.10074,Entire home/apt,169,1,1,2023-09-24,0.32,1,364,1,2023-4366
962271659329633382,Home in Columbus · 3 bedrooms · 3 beds · 2.5 baths,521243563,Clarence,,Near South,39.9475882,-82.9631107,Entire home/apt,93,30,0,,,1,301,0,
962527785184358650,Rental unit in Columbus · ★4.0 · 1 bedroom · 2 beds · 1 bath,532982106,Keenan,,Downtown,39.95674576904504,-82.99553653957429,Entire home/apt,120,1,4,2023-11-26,1.05,1,118,4,2022-2845
962540272674976477,Home in Columbus · ★4.91 · 3 bedrooms · 3 beds · 1.5 baths,24736063,Junfeng,,Northeast,40.04406,-82.90223,Entire home/apt,124,2,23,2023-12-21,5.66,1,90,23,2023-4228
962735756721028880,Home in Columbus · 2 bedrooms · 2 beds · 1 bath,52044755,Cellar Door,,Near South,39.9318304,-82.979737,Entire home/apt,60,1,2,2023-11-19,0.76,5,266,2,2023-3997
962737247321100740,Home in Columbus · ★4.33 · 2 bedrooms · 2 beds · 1 bath,52044755,Cellar Door,,Near South,39.93208060000001,-82.9794885,Entire home/apt,60,1,3,2023-11-19,1.38,5,268,3,2023-3997
962738029303090719,Home in Columbus · ★New · 3 bedrooms · 3 beds · 2 baths,52044755,Cellar Door,,Near South,39.93218710000001,-82.9805792,Entire home/apt,,1,0,,,5,0,0,2023-3994
962813077514002260,Home in Columbus · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,101008049,Daniel,,Near North/University,39.981016470575,-83.00732586532831,Entire home/apt,187,1,15,2023-12-22,4.79,1,0,15,2023-4381
962933403583656033,Home in Columbus · 3 bedrooms · 4 beds · 2 baths,533073266,Advent,,Near North/University,40.01361284792392,-83.00321011916395,Entire home/apt,250,1,0,,,7,270,0,2022-2093
962944434584898030,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,533073266,Advent,,North Linden,40.014241781018626,-82.9673766891346,Entire home/apt,57,1,0,,,7,365,0,2021-1062
963023499035625994,Home in Columbus · 3 bedrooms · 4 beds · 2 baths,447235921,Traverse,,Near South,39.94935564850661,-82.96267268781939,Entire home/apt,270,1,0,,,31,179,0,2023-2054
963030628677364391,Home in Columbus · 3 bedrooms · 4 beds · 2 baths,447235921,Traverse,,Near South,39.949419045477846,-82.96312819823754,Entire home/apt,309,1,0,,,31,179,0,2023-2054
963030667189951484,Home in Columbus · 3 bedrooms · 4 beds · 2 baths,447235921,Traverse,,Near South,39.94977324939137,-82.96422841728281,Entire home/apt,309,1,0,,,31,179,0,2023-2054
963030706078557663,Home in Columbus · 3 bedrooms · 4 beds · 2 baths,447235921,Traverse,,Near South,39.949881779357746,-82.96226445347023,Entire home/apt,309,1,0,,,31,179,0,2023-2054
963032561259920766,Home in Columbus · ★5.0 · 2 bedrooms · 3 beds · 2 baths,158439641,GH Hospitality,,Near East,39.95657332331933,-82.97167059135126,Entire home/apt,420,1,6,2023-11-30,1.58,89,355,6,2023-4132
963812163089105422,Rental unit in Columbus · ★5.0 · 4 bedrooms · 4 beds · 4 baths,473987273,Hayden,,Near North/University,39.9904839,-83.0107654,Entire home/apt,399,1,6,2023-10-12,1.48,4,144,6,2023-1567
963899830228125929,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,85176677,Anthony,,Near North/University,39.977389839408275,-83.01862923983252,Entire home/apt,75,30,0,,,2,270,0,
964399464031971484,Rental unit in Columbus · ★3.75 · 1 bedroom · 1 bed · 1 bath,158439641,GH Hospitality,,Downtown,39.95721075819279,-82.99435135564806,Entire home/apt,147,1,3,2023-10-22,0.97,89,0,3,2023-4901
964414939287195484,Home in Columbus · ★4.33 · 5 bedrooms · 6 beds · 2 baths,496464688,Housepitality,,Near North/University,40.01254108624058,-83.00059356099945,Entire home/apt,192,1,3,2023-11-19,0.91,19,365,3,2023-4059
964697596418266670,Home in Columbus · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,116400313,Nate,,Near North/University,39.9813196,-83.0032964,Entire home/apt,199,2,4,2023-10-27,1.38,24,171,4,2023-4993
965171580381767449,Rental unit in Columbus · ★4.0 · 3 bedrooms · 1 bath,533657311,Marie,,Near East,39.97195183672595,-82.97403653362727,Entire home/apt,80,1,4,2023-12-10,3.00,1,259,4,2023-4072
965197553548232711,Rental unit in Columbus · ★4.58 · 2 bedrooms · 2 beds · 1 bath,235497311,Marc (TailwindSTR),,Near South,39.93803,-82.99524,Entire home/apt,115,1,12,2023-12-10,4.56,44,65,12,2020-2906
965459385920887847,Home in Columbus · ★New · 2 bedrooms · 2 beds · 1 bath,46637844,C. Natasha,,Northland,40.08247963729968,-82.96970086312226,Entire home/apt,85,1,2,2023-12-10,2,1,345,2,2023-4433
965900765604273358,Home in Columbus · ★5.0 · 2 bedrooms · 2 beds · 1 bath,99936845,Wes,,Near East,39.957220674136565,-82.96527842649544,Entire home/apt,103,2,19,2023-12-08,4.79,2,83,19,2021-3163
965914235359202800,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,477120697,Tristam,,Near North/University,39.992718007302614,-83.00804869648302,Entire home/apt,137,2,0,,,2,267,0,2023-2024
965982977344617939,Home in Columbus · ★4.94 · 2 bedrooms · 3 beds · 2.5 baths,158439641,GH Hospitality,,Near South,39.93947552578622,-82.99334703044455,Entire home/apt,210,1,16,2023-12-10,4.21,89,0,16,2023-3603
966133844316770426,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,262470986,Kevin,,Eastmoor/Walnut Ridge,39.94298101997562,-82.90564751013869,Entire home/apt,79,10,2,2023-11-18,0.66,1,269,2,2022-3558
966532440928284410,Townhouse in Columbus · 3 bedrooms · 3 beds · 2 baths,15355581,Jerry,,Near South,39.94837991708411,-82.96765701026695,Entire home/apt,133,30,0,,,2,179,0,2021-3560
966540947395448010,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 bath,2170625,Alex,,Clintonville,40.04796250524766,-83.01139806086947,Private room,59,2,3,2023-12-03,2.05,1,0,3,2023-4235
966826384535234879,Home in Columbus · ★4.80 · 2 bedrooms · 2 beds · 1 bath,64640850,Jahaan,,North Linden,40.031604246116366,-82.98637849705122,Entire home/apt,77,1,19,2023-12-17,5.59,1,0,19,2023-4309
967255541784282151,Home in Columbus · 3 bedrooms · 5 beds · 3 baths,533073266,Advent,,Near East,39.97126579301764,-82.97565883682421,Entire home/apt,330,2,0,,,7,179,0,2022-1464
967260507113487675,Rental unit in Columbus · ★3.67 · 2 bedrooms · 2 beds · 1 bath,533073266,Advent,,North Linden,40.0142859923058,-82.96606251369481,Entire home/apt,172,1,3,2023-11-04,0.88,7,364,3,2021-1062
967446091826385475,Home in Columbus · 3 bedrooms · 3 beds · 1.5 baths,175822141,Rick,,Near North/University,39.98196,-83.0172414,Entire home/apt,120,30,0,,,1,363,0,
967968325195836103,Home in Columbus · ★4.80 · 4 bedrooms · 4 beds · 2.5 baths,241208078,Colin,,Near North/University,39.99306611788171,-82.99635824879014,Entire home/apt,421,2,5,2023-11-24,1.90,1,26,5,2021-3276
968391128238333515,Rental unit in Columbus · ★4.70 · 1 bedroom · 1 bed · 1 bath,507778434,LC GuestHouse,,Downtown,39.95726519999999,-83.0000025,Entire home/apt,140,1,10,2023-11-29,3.75,21,227,10,2023-2729
968398144665680745,Home in Columbus · ★4.81 · 2 bedrooms · 3 beds · 2 baths,534425434,Amy,,Franklinton,39.95309560556593,-83.01979795827789,Entire home/apt,129,2,20,2023-12-09,5.08,1,0,20,2023-4364
968775373292152072,Home in Columbus · ★New · 2 bedrooms · 3 beds · 2 baths,117626846,Eric,,Near East,39.96788438470729,-82.97181054953145,Entire home/apt,140,1,0,,,1,262,0,2023-4850
968839499173642645,Home in Columbus · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,345450411,Evan,,Near North/University,39.9859982,-83.01815839999999,Entire home/apt,213,2,9,2023-11-24,2.35,13,86,9,2022-2764
969431079411230734,Home in Columbus · 3 bedrooms · 3 beds · 2 baths,360845264,Olivia,,Near North/University,39.98355919999999,-83.0132471,Entire home/apt,124,1,0,,,2,14,0,2023-4000
970182752951735803,Rental unit in Columbus · ★4.67 · 1 bedroom · 1 bed · 1 bath,507778434,LC GuestHouse,,Downtown,39.95726519999999,-83.0000025,Entire home/apt,110,1,3,2023-11-05,1.14,21,260,3,2023-2695
970323914761325085,Home in Columbus · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,134749436,William,,Rocky Fork-Blacklick,40.064381239185984,-82.86940348626027,Entire home/apt,200,2,7,2023-12-10,3.18,1,338,7,2023-4636
970374166587552435,Villa in Columbus · ★4.86 · 3 bedrooms · 4 beds · 1.5 baths,426481609,Sherry,,Near North/University,40.01059225909557,-83.0050825234634,Entire home/apt,122,2,7,2023-11-26,1.88,7,86,7,2023-3872
970927029248669062,Home in Columbus · 2 bedrooms · 2 beds · 2.5 baths,495317595,Michael,,Near South,39.93496125673516,-82.99254002230802,Entire home/apt,175,2,0,,,3,351,0,2023-2177
971781246712407378,Rental unit in Columbus · Studio · 1 bed · 1 bath,495317595,Michael,,Near South,39.936669149683226,-82.99208407767794,Entire home/apt,85,1,0,,,3,353,0,2023-2177
973364499308062113,Home in Columbus · 3 bedrooms · 3 beds · 1.5 baths,456168090,Joy,,Near East,39.97071968044232,-82.970691183992,Private room,27,30,0,,,8,0,0,
973414509698518148,Home in Columbus · ★5.0 · 3 bedrooms · 3 beds · 1 bath,170368591,Sam,,Near North/University,39.99282,-82.99856,Entire home/apt,188,1,8,2023-12-10,3.75,2,174,8,2021-2391
973861723913358454,Rental unit in Columbus · ★5.0 · Studio · 4 beds · 1.5 baths,139332037,Jennifer,,Near South,39.94547216489361,-82.99712388304629,Entire home/apt,96,1,20,2023-12-23,6.52,6,0,20,2023-4481
973893384059275698,Home in Columbus · ★New · 2 bedrooms · 4 beds · 2 baths,45856209,Gina,,Near South,39.93687425646395,-82.99137145658771,Entire home/apt,228,1,0,,,1,269,0,2023-5241
973943887854744080,Home in Columbus · ★4.0 · 3 bedrooms · 3 beds · 1.5 baths,158439641,GH Hospitality,,Near South,39.938215258898644,-82.98850849694004,Entire home/apt,199,1,4,2023-11-26,2.07,89,363,4,2023-3816
973964317167820786,Home in Columbus · ★5.0 · 3 bedrooms · 15 beds · 3.5 baths,107290958,Joel,,Near North/University,39.986716214591276,-82.99813710995011,Entire home/apt,251,2,5,2023-12-01,1.95,8,361,5,2023-3787
974068499677194885,Home in Columbus · ★4.88 · 3 bedrooms · 5 beds · 2 baths,92202870,Yuzhi (Eva),,Franklinton,39.9503353,-83.0297295,Entire home/apt,130,1,16,2023-12-10,4.75,1,248,16,2023-4444
974640249293861303,Rental unit in Columbus · 4 bedrooms · 1 bed · 4 baths,473987273,Hayden,,Near North/University,39.991989551652374,-83.00982022381547,Entire home/apt,294,1,2,2023-10-22,0.72,4,121,2,2023-1436
974651642281328943,Rental unit in Columbus · ★5.0 · 4 bedrooms · 4 beds · 4 baths,473987273,Hayden,,Near North/University,39.98983,-83.01133,Entire home/apt,343,1,4,2023-11-18,1.29,4,116,4,2023-1017
974661134276321636,Rental unit in Columbus · 1 bedroom · 2 beds · 1 bath,224493353,Dom,,Franklinton,39.955072977839556,-83.01233085362587,Entire home/apt,122,2,0,,,24,297,0,2023-4957
975239317064132903,Home in Columbus · ★5.0 · 3 bedrooms · 15 beds · 3.5 baths,107290958,Joel,,Near North/University,39.98501,-82.99815,Entire home/apt,251,2,8,2023-11-26,2.40,8,362,8,2023-3786
975297120943129252,Home in Columbus · ★4.83 · 2 bedrooms · 4 beds · 3 baths,490524926,Collin,,Near North/University,39.98581069999999,-82.9988455,Entire home/apt,175,1,5,2023-11-28,1.63,1,0,5,2023-4617
975303568996017786,Townhouse in Columbus · 3 bedrooms · 3 beds · 1 bath,432234139,Sara,,Near South,39.94055742483129,-82.9701176084196,Entire home/apt,99,30,1,2023-12-21,1,14,245,1,
975351118954538482,Home in Columbus · ★5.0 · 4 bedrooms · 5 beds · 2 baths,71299755,Roarke,,Near North/University,39.988840371106434,-82.99685273849914,Entire home/apt,210,1,9,2023-12-22,2.73,1,252,9,2023-4471
975848322249957155,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,162683938,Fabio,,South Linden,40.00731349315728,-82.93670881252761,Private room,,2,4,2023-12-05,1.11,5,0,4,2023-4357
975916196270361223,Home in Columbus · 4 bedrooms · 4 beds · 2 baths,43135947,Patrick,,Northland,40.09076241796755,-82.97859066651593,Entire home/apt,155,2,2,2023-11-26,0.91,1,89,2,2023-4552
976044988781510171,Home in Columbus · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,443260949,Sebastien,,Near South,39.948298424461065,-82.96068160159969,Entire home/apt,134,2,4,2023-11-20,1.69,2,219,4,2022-3343
976062356390107902,Townhouse in Columbus · ★5.0 · 3 bedrooms · 4 beds · 1 bath,496464688,Housepitality,,Near South,39.9428,-82.97221,Entire home/apt,140,1,4,2023-12-03,1.85,19,340,4,2023-4007
976342424117694591,Home in Columbus · 2 bedrooms · 2 beds · 1 bath,377930839,Mercy,,Near South,39.92379529999999,-82.98673330000001,Entire home/apt,76,30,0,,,2,113,0,
976760897167117612,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,377930839,Mercy,,Near South,39.92496623006174,-82.98763940306121,Entire home/apt,68,30,0,,,2,263,0,
976859944145635568,Home in Columbus · ★4.93 · 5 bedrooms · 6 beds · 2 baths,64254951,Tanner,,West Olentangy,40.02042399910519,-83.03495885271121,Entire home/apt,285,1,15,2023-12-13,5.23,1,289,15,2023-4635
976863384278600524,Guest suite in Columbus · ★4.29 · 1 bedroom · 1 bed · 1 bath,443260949,Sebastien,,Near South,39.94827,-82.95938,Entire home/apt,75,2,7,2023-11-22,2.31,2,137,7,2022-3343
976893239441968448,Home in Columbus · 4 bedrooms · 4 beds · 2 baths,401072356,Michaelda,,South Linden,39.99695868661901,-82.99510701659577,Entire home/apt,160,30,0,,,5,173,0,
976985760502371914,Home in Columbus · 4 bedrooms · 4 beds · 1 bath,227523566,TyKen,,South Linden,40.00043428372033,-82.94304732022803,Entire home/apt,108,1,0,,,2,83,0,2023-3792
977402635303750064,Townhouse in Columbus · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,93033733,Wayne,,Near North/University,39.98284437386787,-83.00979770732195,Entire home/apt,80,2,8,2023-12-10,2.55,6,89,8,2023-3326
977569876542325770,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 shared bath,401072356,Michaelda,,Near North/University,39.99659348308366,-82.99641488774243,Private room,64,30,0,,,5,262,0,
978329326934922120,Rental unit in Columbus · ★5.0 · 4 bedrooms · 4 beds · 4 baths,473987273,Hayden,,Near North/University,39.9911919,-83.0109722,Entire home/apt,366,1,3,2023-11-12,1.13,4,118,3,2023-1015
978432496691750135,Home in Columbus · ★5.0 · 2 bedrooms · 2 beds · 2 baths,536679974,Sean,,Near North/University,39.98219717941192,-83.01798161445137,Entire home/apt,194,2,12,2023-12-09,3.79,1,260,12,2023-4599
979043274722031923,Home in Columbus · 3 bedrooms · 6 beds · 2 baths,447235921,Traverse,,Near South,39.952909266671874,-82.9626774190627,Entire home/apt,258,1,0,,,31,209,0,2023-2054
979065782127427559,Home in Columbus · ★3.67 · 1 bedroom · 1 bed · 3 shared baths,526251853,Sue Oak,,Near North/University,40.00630899770159,-83.00102317975873,Private room,49,2,1,2023-10-06,0.37,8,0,1,2023-4143
979218999728445272,Home in Columbus · 2 bedrooms · 2 beds · 1 bath,401072356,Michaelda,,Near East,39.96073442193812,-82.97116205797163,Entire home/apt,72,30,0,,,5,354,0,
979557869555004410,Home in Columbus · ★4.80 · 3 bedrooms · 3 beds · 1 bath,83760280,Luke,,Near South,39.93396709720372,-82.97702252208857,Entire home/apt,93,2,5,2023-12-10,1.60,2,250,5,2023-4015
979635459679557539,Home in Columbus · 1 bedroom · 1 bed · 3 shared baths,526251853,Sue Oak,,Near North/University,40.0070229,-83.00152899999999,Private room,41,2,0,,,8,0,0,2023-4153
979658684650990979,Home in Columbus · 3 bedrooms · 4 beds · 1 bath,286980818,Cheryl,,North Linden,40.04704825664802,-82.96429709539561,Entire home/apt,95,30,1,2023-10-18,0.43,28,336,1,
979695621073105196,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 3 baths,526251853,Sue Oak,,Near North/University,40.008191253758554,-83.0023281747531,Private room,49,2,5,2023-11-22,1.58,8,42,5,2023-4153
979707912783590998,Home in Columbus · 1 bedroom · 1 bed · 3 shared baths,526251853,Sue Oak,,Near North/University,40.00790235546549,-83.001226424424,Private room,49,2,0,,,8,42,0,2023-4163
979714277632853261,Home in Columbus · 1 bedroom · 1 bed · 3 shared baths,526251853,Sue Oak,,Near North/University,40.006256960879725,-83.00033376239993,Shared room,49,2,0,,,8,42,0,2023-4153
979717256820112263,Home in Columbus · 1 bedroom · 1 bed · 3 baths,526251853,Sue Oak,,Near North/University,40.0076494402292,-83.000954109067,Private room,49,2,1,2023-10-05,0.37,8,44,1,2023-4143
979721489464472599,Home in Columbus · 1 bedroom · 1 bed · 3 shared baths,526251853,Sue Oak,,Near North/University,40.007465758199054,-83.00256181223048,Private room,49,2,1,2023-10-29,0.52,8,41,1,2023-4153
979795802667934594,Townhouse in Columbus · 6 bedrooms · 7 beds · 2.5 baths,508103614,Housepitality,,Near North/University,39.98408,-83.01387,Entire home/apt,293,1,0,,,15,176,0,2023-2397
